Unnamed: 0,author_id,created_at,edit_history_tweet_ids,tweetid,message,retweet_count,reply_count,like_count,quote_count,profile_urls,user_username,user_name,user_ids,my_label,sentiment,trained_on,df_index,hashtag
25.0,1.401866214465413e+18,2022-12-22 23:59:59+00:00,[1606077119041130497],1.6060771190411305e+18,"RT @NCTsmtown: A Special Christmas Present
for NCTzens🎄🎅✨

NCT #DOYOUNG #JAEHYUN #JUNGWOO
Christmas Carol Medley
➫ 2022.12.23 10PM (KST)
➫…",55373.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1401867017636892676/P8IDYy5j_normal.jpg,jszn17,thangngangunmai,1.401866214465413e+18,-1.0,,1.0,25.0,"['DOYOUNG', 'JAEHYUN', 'JUNGWOO']"
85.0,1.3599334846855455e+18,2022-12-22 23:59:57+00:00,[1606077110337949696],1.6060771103379497e+18,"RT @whynoodless: ✨
am I a cute christmas deer? :3
✨ https://t.co/8ydq89KLG1",613.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1505302439003533312/staiWStT_normal.jpg,PattylladoOnly,TU MAMI🔥,1.3599334846855455e+18,0.0,,1.0,85.0,[]
64.0,1.3066249095363666e+18,2022-12-22 23:59:58+00:00,[1606077114142310403],1.6060771141423104e+18,@TiaMowry is so great in this @lifetimetv Christmas movie! #Christmas #tistheseason https://t.co/R9TUlRtW4y,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1306625403319128065/vUu_zkei_normal.jpg,WhitleyMarionGW,Whitley Marion,1.3066249095363666e+18,0.0,,1.0,64.0,"['Christmas', 'tistheseason']"
19.0,3655340255.0,2022-12-22 23:59:59+00:00,[1606077119867412480],1.6060771198674125e+18,"@isexton Thank you @isexton Merry Christmas &amp; Happy Holidays to you and your fam❤️
Prosperous &amp; Happy 2023 is on its way🕊💟 https://t.co/6qUQVJokBx",0.0,0.0,3.0,0.0,https://pbs.twimg.com/profile_images/1184773285868900357/3T9KmaUS_normal.jpg,annodjade,Eaglessoar65,3655340255.0,0.0,,1.0,19.0,[]
70.0,331396742.0,2022-12-22 23:59:57+00:00,[1606077113223639040],1.606077113223639e+18,@amazon lost my kid’s Christmas gifts 3 days before Christmas 😭😭😭 y’all I’m so mad rn I’m punching the air wtf,0.0,1.0,0.0,0.0,https://pbs.twimg.com/profile_images/1589424489875574784/n8V_lKLk_normal.jpg,Themkidsmuvaa,I Never Liked You 🦋😘,331396742.0,0.0,,1.0,70.0,[]
37.0,218891859.0,2022-12-22 23:59:58+00:00,[1606077117396983808],1.6060771173969838e+18,"The Farewell #teacher Tour
Day 74 - Someone wore their #pajamas inside-out
#math TeacherWife said tonight that tomorrow’s widespread preemptive day off is the “snow day of my career.” Anticipating the “storm of a generation” gets us an extra day together. And prep #Christmas Eve.",0.0,0.0,3.0,0.0,https://pbs.twimg.com/profile_images/1302775817571905537/BPZkrSwz_normal.jpg,Hkula1191,Hank Kula,218891859.0,0.0,,1.0,37.0,"['teacher', 'pajamas', 'math', 'Christmas']"
50.0,356517156.0,2022-12-22 23:59:58+00:00,[1606077116281507840],1.6060771162815078e+18,"On my Christmas list, you hear that Santa? https://t.co/tGrwqp3DI3",0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1582040716183834624/3ckh6R_U_normal.jpg,AnthonyJRehor,Tony Rehor,356517156.0,0.0,,1.0,50.0,[]
24.0,1.594829526697222e+18,2022-12-22 23:59:59+00:00,[1606077119116857346],1.606077119116857e+18,"RT @LindaLBelk: Congress just passed a $1.7T ""omnibus"" aka stuff-for-everyone-but-taxpayers bill with the help of about 18 Republicans. Mer…",1.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1594852795609501697/Iwv6-r07_normal.jpg,MorrisDeCat_tm,MorrisTheCat,1.594829526697222e+18,0.0,,1.0,24.0,[]
77.0,149989206.0,2022-12-22 23:59:57+00:00,[1606077112183451648],1.6060771121834516e+18,"RT @ufwfoundation: All Cristo wanted for #Christmas was for Congress to care about the safety and security of immigrants. 

Congress, his p…",1.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1324540949087674368/f2wGK7uv_normal.jpg,alinanvjsmom,Mónica Perry,149989206.0,0.0,,1.0,77.0,['Christmas']
52.0,1.5411522719873477e+18,2022-12-22 23:59:58+00:00,[1606077116109320193],1.6060771161093202e+18,$300 ZB Tourney with Hector 🌸 !merch !discord !linktree https://t.co/Hmp9MLjq7E .are you wait for christmas,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1541152401347977217/rRNgI7z1_normal.jpg,Galiyaaa1,Galissa Galiya,1.5411522719873477e+18,0.0,,1.0,52.0,[]
36.0,574221897.0,2022-12-22 23:59:58+00:00,[1606077117472677889],1.606077117472678e+18,Elevation Church Online Christmas 🎄 Live Worship Experience 🔥Tune In Now 🚨 👉🏻 All Around The World 🌎 💫✨🎥 🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙏🏻💕 https://t.co/D7HeS3rJxr,1.0,0.0,1.0,0.0,https://pbs.twimg.com/profile_images/1593036881100476417/xYsSOL74_normal.jpg,underwoods4,THE UNDERWOOD FAMILY,574221897.0,0.0,,1.0,36.0,[]
82.0,1.3792495422652416e+18,2022-12-22 23:59:57+00:00,[1606077111034417153],1.6060771110344172e+18,"RT @electwave_music: NIGHT OF FRIENDS CHRISTMAS - electwave 🎄🎅🎄
#ChristmasSong #Song #MusicVideo #christmas #Xmas #MerryChristmas #Christma…",7.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1379250062837088265/_yvP0lu7_normal.jpg,electwave_music,Electwave Official,1.3792495422652416e+18,0.0,,1.0,82.0,"['ChristmasSong', 'Song', 'MusicVideo', 'christmas', 'Xmas', 'MerryChristmas', 'Christma']"
4.0,86061531.0,2022-12-22 23:59:59+00:00,[1606077121755074560],1.6060771217550746e+18,"RT @SB19_ATINph: Come on and join the celebration!🎄💙

Listen to SB19's version of Eraserhead's 'Christmas Song'
🎧 https://t.co/jzddmcinF8…",351.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1605746408640114688/1isB2WL6_normal.jpg,hermionechuva,Imee De Guzman古艾米 Stream WYAT,86061531.0,0.0,,1.0,4.0,[]
51.0,1.3997753124650762e+18,2022-12-22 23:59:58+00:00,[1606077116264509442],1.6060771162645094e+18,"RT @bod_republic: Someone in Uk is currently wearing my Christmas cloth... Sha no tear am

Okirika ways 🤣",777.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1583125893819633666/n2Mb85XE_normal.jpg,Aloma_cash1,Adekunle Idris,1.3997753124650762e+18,0.0,,1.0,51.0,[]
23.0,1.0443253956113777e+18,2022-12-22 23:59:59+00:00,[1606077119377059841],1.6060771193770598e+18,"RT @C2M_Killmex: Christmas Discount is Here!
Use Coupon: MP30 to get 30% off - Limited Time Only. 
#MarketProfile 

https://t.co/jnnPtRgGjP…",4554.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1550806075158728704/8xtwnGqu_normal.jpg,mutmiaw,LookCatMiaw,1.0443253956113777e+18,0.0,,1.0,23.0,['MarketProfile']
5.0,266156928.0,2022-12-22 23:59:59+00:00,[1606077121499041792],1.6060771214990418e+18,"@SlasherTrash Methinks some educational reading is in order  

It’s me, Billy - Black Christmas Revisited https://t.co/ZNGjLh8yu8 https://t.co/vTuP6AxxE4",0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/920012735877910535/-G5WkkKf_normal.jpg,the_doctor1310,🎃🇪🇺 Dave 🇪🇺🎃,266156928.0,0.0,,1.0,5.0,[]
93.0,1.3262175948152545e+18,2022-12-22 23:59:56+00:00,[1606077109327302656],1.606077109327303e+18,Just A Random Hunter Doing Random Things! Merry Christmas EveryOne https://t.co/LoXkdizpKW,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1597321776714944513/JVBZ-TRg_normal.jpg,OgPervy,OGSAGEGAMING,1.3262175948152545e+18,0.0,,1.0,93.0,[]
91.0,4819634285.0,2022-12-22 23:59:57+00:00,[1606077109570441216],1.6060771095704412e+18,@NDmom I was just logging on to the pod as you sent this. Merry Christmas to your family!!! https://t.co/2RZvTuNlNF,0.0,0.0,1.0,0.0,https://pbs.twimg.com/profile_images/1186341158978494471/m2k9sWpU_normal.jpg,BobbyCwell,Bobby Cantwell,4819634285.0,0.0,,1.0,91.0,[]
56.0,1.5959811658059817e+18,2022-12-22 23:59:58+00:00,[1606077115664805888],1.606077115664806e+18,"@Sophialorenft Guy made over $200K from this, and why is this not popular in crypto community yet? Christmas is now set for me https://t.co/A5Ge1h9KmC",0.0,1.0,0.0,0.0,https://pbs.twimg.com/profile_images/1605888702168944641/yAd8qyUT_normal.jpg,jaceoberbrun19,Leisha,1.5959811658059817e+18,1.0,,1.0,56.0,[]
60.0,125171112.0,2022-12-22 23:59:58+00:00,[1606077114713014272],1.6060771147130143e+18,RT @RPadillaArt: Join me on YouTube for a video featuring some of NYC's most iconic Christmas sights! See it here: https://t.co/OckBGlo2Kq…,7.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1322507620654047236/oEzoQOHu_normal.png,marekingu,若狹　眞礼城 WAKASA Mareki @能代べらぼう屋,125171112.0,1.0,,1.0,60.0,[]
0.0,321229975.0,2022-12-22 23:59:59+00:00,[1606077121939415040],1.606077121939415e+18,@QuaiNetwork @Kuku62961342 Free christmas money https://t.co/d0uJZLUXlz,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1605587017110274048/3OWG31BE_normal.png,suyogvikhe,suyog vikhe,321229975.0,1.0,,1.0,0.0,[]
28.0,1.50970820729992e+18,2022-12-22 23:59:59+00:00,[1606077118819241984],1.606077118819242e+18,RT @billboard: .@JYPETWICE's Tzuyu is spreading holiday cheer with a cover of @AvaMax‘s “Christmas Without You.” https://t.co/4bhDD2RVri,4654.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1547932902238801921/4DRR8Wl-_normal.jpg,seohyeo10313,잉뇽,1.50970820729992e+18,1.0,,1.0,28.0,[]
35.0,9.48607602010837e+17,2022-12-22 23:59:58+00:00,[1606077117728333824],1.6060771177283338e+18,"RT @Jetto_2: A Cortex Christmas Carol 2/4

#Traditionalart #DigitalArtist #Drawing #Fanart #CrashBandicoot #NeoCortex #NinaCortex #Christma…",34.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1146253450679902209/jrxV0hWn_normal.png,Evannmaldonado,*Insert Christmas Pun Here*,9.48607602010837e+17,1.0,,1.0,35.0,"['Traditionalart', 'DigitalArtist', 'Drawing', 'Fanart', 'CrashBandicoot', 'NeoCortex', 'NinaCortex', 'Christma']"
89.0,1.5444808441563095e+18,2022-12-22 23:59:57+00:00,[1606077109943685120],1.606077109943685e+18,RT @BBU_BLACKPINK: Our Christmas Pinks is back 🥹🖤💖 @BLACKPINK in Christmas outfits for #BORNPINK_WORLDTOUR Encore Stage at the @ZiggoDome!…,918.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1562764227500158977/zYkEHN1W_normal.jpg,jichu_train,츄츄트레인,1.5444808441563095e+18,1.0,,1.0,89.0,['BORNPINK_WORLDTOUR']
65.0,1.314758380418822e+18,2022-12-22 23:59:58+00:00,[1606077113961832448],1.6060771139618324e+18,"RT @dkzones: happy anniversary to dk’s lovely christmas gift to carats ♥️ drop the tags to celebrate!

THANK YOU DOKYEOM
#1YearWithYoureMyC…",1030.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1589960367119048707/NBJExqIs_normal.png,MCDoul9,*Fiza ⑰ || Dream🔥🔥🔥,1.314758380418822e+18,1.0,,1.0,65.0,['1YearWithYoureMyC']
95.0,1.3596600947498926e+18,2022-12-22 23:59:56+00:00,[1606077109243256832],1.6060771092432568e+18,RT @Felexiia: Should I wear this to Christmas dinner? 😌 https://t.co/9axUBZ8XWv,79.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1372964686648475653/8gXT_Bn0_normal.jpg,Softafters,AJWard,1.3596600947498926e+18,1.0,,1.0,95.0,[]
63.0,2844670706.0,2022-12-22 23:59:58+00:00,[1606077114217807872],1.606077114217808e+18,GH Spoilers For December 23: Sonny's Special Christmas Moment For Sasha - https://t.co/HnFf970SXj #SoapCrush @SoapCrush #GeneralHospital https://t.co/rGH3zi56UK,0.0,0.0,1.0,0.0,https://pbs.twimg.com/profile_images/1574415865356980224/xYK6AJS9_normal.png,SoapCrush,Soap Crush,2844670706.0,1.0,,1.0,63.0,"['SoapCrush', 'GeneralHospital']"
84.0,1.53695847762901e+18,2022-12-22 23:59:57+00:00,[1606077110476587009],1.606077110476587e+18,@Enamazingmoon good morningggg ate moon!! 🤗🤗 advanced merry christmas po! hehe,0.0,1.0,1.0,0.0,https://pbs.twimg.com/profile_images/1602978692875005952/h1SvFzMj_normal.jpg,bluepeppoh,selina | 셀리나,1.53695847762901e+18,1.0,,1.0,84.0,[]
14.0,1.085309588138795e+18,2022-12-22 23:59:59+00:00,[1606077120740003840],1.6060771207400038e+18,RT @HughieDullahan: https://t.co/6nOn6Qa62o We're live and Santa needs our help to deliver presents before Christmas!! https://t.co/zGLV4tH…,1.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1577694718452015106/iZPq-2ij_normal.jpg,Hey_Its_Kelvin,Its Kelvin - Comissions Open 0/4,1.085309588138795e+18,1.0,,1.0,14.0,[]
8.0,1.401177992546693e+18,2022-12-22 23:59:59+00:00,[1606077121280872449],1.6060771212808724e+18,my mom won’t match christmas pjs with me:(,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1601638610045964291/5xmePdt8_normal.jpg,andrewEnjoyer,JU ❄️🎄,1.401177992546693e+18,2.0,,1.0,8.0,[]
59.0,1.531435087723901e+18,2022-12-22 23:59:58+00:00,[1606077114960080896],1.606077114960081e+18,RT @itsdidibitches2: WE GOT THE CHRISTMAS SONG https://t.co/d7LscbOyJy,1490.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1531435293773303808/TF6QG1Z9_normal.png,KtDwng,กิตติศักดิ์ ดวงจันทร์,1.531435087723901e+18,2.0,,1.0,59.0,[]
73.0,57520306.0,2022-12-22 23:59:57+00:00,[1606077112884019202],1.6060771128840192e+18,RT @Mzbabybytch011: I asked my son do he know who Frosty The Snowman is …. He Said Young Jeezy…. Smh 🤦🏾‍♂️ …. The spirit of Christmas is de…,4463.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1554146163959414787/ItumfBMK_normal.jpg,stayhungrayy_,coolbreezelee🍃,57520306.0,2.0,,1.0,73.0,[]
83.0,1.5945548842209485e+18,2022-12-22 23:59:57+00:00,[1606077110849675265],1.6060771108496753e+18,RT @RandPaul: 🎄 I wrote and performed my own scary version of 'Twas the Night Before Christmas 🎄 Enjoy! https://t.co/IHI0uNyW0N,6807.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1594564161933291520/cp_ildpV_normal.jpg,N2DA49,N2DA49,1.5945548842209485e+18,2.0,,1.0,83.0,[]
97.0,1.009169162667688e+18,2022-12-22 23:59:56+00:00,[1606077108983586816],1.6060771089835868e+18,Now Playing on LITE 99 Orlando Christmas Time by Bryan Adams #nowplaying #orlando #orlandomusic #softrock #oldies #florida #lastplayed #recentlyplayed #christmas #ChristmasMusic #Lite99,1.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1587230119134887936/E1iQJCKI_normal.png,lite99orlando,Lite 99 Orlando,1.009169162667688e+18,2.0,,1.0,97.0,"['nowplaying', 'orlando', 'orlandomusic', 'softrock', 'oldies', 'florida', 'lastplayed', 'recentlyplayed', 'christmas', 'ChristmasMusic', 'Lite99']"
